id,symbol,name,chain,ecosystem,address,usd_price,mcap,fdv,volume_24h,total_liquidity,price_change_percentage_1h,price_change_percentage_24h,price_change_percentage_7d,price_change_percentage_30d,volume_change_percentage_7d,volume_change_percentage_30d,mcap_change_percentage_7d,mcap_change_percentage_30d,price_high_24h,price_ath,circulating_supply,total_supply,support,resistance,rsi,sma,total_holder_count,holder_count_change_percentage_24h,fifty_percentage_holding_wallet_count,first_100_buyers_initial_bought,first_100_buyers_initial_bought_percentage,first_100_buyers_current_holding,first_100_buyers_current_holding_percentage,top_10_holder_balance,top_10_holder_percentage,top_50_holder_balance,top_50_holder_percentage,top_100_holder_balance,top_100_holder_percentage,top_25_holder_buy_24h,top_25_holder_sold_24h,wallet_address,wallet_balance,dev_wallet_total_holding_percentage,dev_wallet_outflow_txs_count_24h,dev_wallet_outflow_amount_24h,fresh_wallet,dev_sold,dev_sold_percentage,bundle_wallet_count,bundle_wallet_supply_percentage,mindshare_3d,mindshare_change_percentage_3d,impression_count_3d,impression_count_change_percentage_3d,engagement_count_3d,engagement_count_change_percentage_3d,follower_count_3d,smart_follower_count_3d,mindshare_7d,mindshare_change_percentage_7d,impression_count_7d,impression_count_change_percentage_7d,engagement_count_7d,engagement_count_change_percentage_7d,follower_count_7d,smart_follower_count_7d,last_updated_at
0xb27d02fae8c3d316e9ecc7a0ea083d99aaebbac8-prototype,HERALD,HeraldOfCryptoDeity,base,virtuals,,0.0000,11814.20,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,122,,,,,,,33257759.81,3.33,33319933.69,3.33,33319933.69,3.33,0.00,0.00,0x2c2e7dca11c0cf96e27ba53e196ab79b4c123b0a,1647282.00,0.20,,,False,False,0.00,1,0.16,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.138Z
0x471c127cdb01cbdca337812b8cc07f28cb78c699-prototype,HEDGY,HEDGY,base,virtuals,,0.0000,11808.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,110,,109.00,987074101.41,98.71,33048026.04,3.30,33100937.09,3.31,33100937.09,3.31,33100937.09,3.31,0.00,0.00,0x44a0c2aba5f216719d8dea221843d5f821728bab,,,,,False,False,0.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.134Z
0xcef56ec54ffa6a1e7ce0e7399d1e2e7277d2b402-prototype,AGTR,The Aggregator,base,virtuals,,0.0000,11808.60,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,159,,155.00,740718250.98,74.07,6277931.37,0.63,29587385.12,2.96,32809314.05,3.28,32809314.05,3.28,0.00,0.00,0xa40fb7b707acf9758b159a23070733e87459de3a,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:54:32.632Z
0x1b8f4c0a59f193f5b502053eb4bd446dc0e0a7f1-prototype,DISC,DisclosureAI,base,virtuals,,0.0000,11804.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,100,,98.00,839008803.24,83.90,31060995.94,3.11,32921163.28,3.29,32921163.28,3.29,32921163.28,3.29,0.00,0.00,0xba236009dedcfecadaae0ba8aa96cc97ee8a7352,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.133Z
0xde65cfe1aee59f22cf3136f97188e22274965796-prototype,AIRONY,AIronic,base,virtuals,,0.0000,11799.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,11,,10.00,,,,,32702075.79,3.27,32702075.79,3.27,32702075.79,3.27,0.00,0.00,0x5a71672dd3890c27788db30959b6a11a276a6ecf,32702075.40,3.30,,,True,False,0.00,1,3.27,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.132Z
0xff263d8d037f009d3d3579589c408eaff97d18b8-prototype,GLITS,GlitshockAi,base,virtuals,,0.0000,11792.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,95,,,,,,,32430589.47,3.24,32430589.48,3.24,32430589.48,3.24,0.00,0.00,0x911c537821b720acb2eb923744e7174a5fa6b5c3,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.132Z
0x6339ac5c6e2c7c9916523a76cf4ed2cd3b085341-prototype,CALL,The Caller,base,virtuals,,0.0000,11790.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,63,,62.00,927065658.96,92.71,17817147.72,1.78,31562744.68,3.16,32365717.15,3.24,32365717.15,3.24,0.00,0.00,0xbcb7e1a3aeedb791bf826f1b276f400e2786ca76,16232169.20,1.60,,,False,False,0.00,1,1.62,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.131Z
0x4700b169eaedd3ea636eededd0a36c83fc874160-prototype,TAYLOR,Taylor Swift,base,virtuals,,0.0000,13847.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,2,,,109749819.67,10.97,107106981.98,10.71,107106981.98,10.71,107106981.98,10.71,107106981.98,10.71,0.00,0.00,0x2df0d02363df645d8774801730b73d66b391d4a5,107106982.00,10.70,,,True,False,0.00,1,10.71,,,,,,,,,,,,,,,,,2025-06-13T08:54:34.454Z
3tkolqm3hppzkkcagnfgvqdxj1k9ajytnpzzgsvdvirt-prototype,HYPECAT,HYPECAT,base,virtuals,,0.0000,11908.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.348Z
517mfy1xuqcvyxhnoknnmcherix79g6schwgzmymvirt-prototype,GLISA,glisa.ai,base,virtuals,,0.0000,11893.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.348Z
bpjtsjfpqlbhqhgjsq2ssdsyx7hsuxl9hyctraz7virt-prototype,VIRDOGE,Virdoge,base,virtuals,,0.0000,11892.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.349Z
0xea0bebb1272b0dcdfcae528a44a906f70c36ccdf-prototype,CHIP,De Chiper,base,virtuals,,0.0000,11890.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,168,,164.00,,,,,3340415.21,0.33,3340415.63,0.33,3340415.63,0.33,0.00,0.00,0xf09e9d1bd61b2363e10c496e770e005772b0de86,,,,,False,False,0.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:40:35.523Z
d5pw9mk9nzjiftxt25ys7bdpk23nctk8uejbkhmnvirt-prototype,VORTEXX,VortexX,base,virtuals,,0.0000,11886.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.349Z
0x11bd806835533f2ee878dd6c80390e0877f58e9b-prototype,ABCDEF,abc,base,virtuals,,0.0000,11781.60,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,56,,52.00,533692635.52,53.37,27125994.70,2.71,31984108.54,3.20,31984108.54,3.20,31984108.54,3.20,0.00,0.00,0x9a875f6ce282e8009aa9432784f8124067032c99,1000000.00,0.10,,,False,False,49.83,1,0.10,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.129Z
0xa09aec4b83db004734bbd9e0cd3ffa0167157b03-prototype,TFF,Tranklin Fempleton ,base,virtuals,,0.0000,11780.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,13,,10.00,,,,,31945788.96,3.19,31945788.96,3.19,31945788.96,3.19,0.00,0.00,0xc35e8087612357c11116cc4874da99f2ff786b01,31945789.00,3.20,,,False,False,0.00,1,3.19,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.128Z
0x63c734cfe144fc67d39e9a923f310e41ca66a875-prototype,TANJI,Tanjiro,base,virtuals,,0.0000,11780.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,5,,4.00,128561132.05,12.86,31945788.96,3.19,31945788.96,3.19,31945788.96,3.19,31945788.96,3.19,0.00,0.00,0x57b971e4ec2caf7e1f7d3bfc0660ae9b8b3db477,31945789.00,3.20,,,False,False,0.00,1,3.19,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.127Z
0x2bc63c3f196ebe91c6f6e97e615fb5c8be2c8192-prototype,FIGHTL,Play Fight League x Virtuals,base,virtuals,,0.0000,11780.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,3,,2.00,66968346.90,6.70,31945788.96,3.19,31945788.96,3.19,31945788.96,3.19,31945788.96,3.19,0.00,0.00,0x4237554ab8f375e2482dd12a22b4d006d2deab31,31945789.00,3.20,,,True,False,0.00,1,3.19,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.126Z
0x3eec0558a15113d11d14e585c9b927f81ae7c9e5-prototype,FRTW,FortyTwo,base,virtuals,,0.0000,11780.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,16,,15.00,425039255.54,42.50,31945789.89,3.19,31945789.89,3.19,31945789.89,3.19,31945789.89,3.19,0.00,0.00,0x4edb2166bd020651c04a49d1bc133c0f77bba78e,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.128Z
0xa16c5b8b16a21110582cebcc67d482368f8a55a2-prototype,BOXXY,BOXXY AI,base,virtuals,,0.0000,11780.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,6,,5.00,214658712.85,21.47,31936070.75,3.19,31936070.75,3.19,31936070.75,3.19,31936070.75,3.19,0.00,0.00,0x65d0acb37c41492bfd25f915c20792cb6c863f4f,1.70,,,,True,True,100.00,1,0.00,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.126Z
0x53b5b2adcfa92941dd71bad2e701c390040974d7-prototype,HOLL,Holly,base,virtuals,,0.0000,11778.60,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,16,,14.00,208196081.91,20.82,31706079.23,3.17,31860757.39,3.19,31860757.39,3.19,31860757.39,3.19,0.00,0.00,0x169abebb3063736292aa2545b25baddb08781e07,31132979.30,3.10,,,True,False,0.00,1,3.11,,,,,,,,,,,,,,,,,2025-06-13T08:54:32.620Z
0x7de31adfd712f5ee3ccb1ff00b835d3005253085-prototype,MOOD,Moodsense,base,virtuals,,0.0000,11773.20,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,41,,37.00,862699308.76,86.27,12988698.54,1.30,31640846.82,3.16,31640846.82,3.16,31640846.82,3.16,0.00,0.00,0x4c15d1a52ddbb84607a55febd458274a5875c91d,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.125Z
0x072cdc53640012051b009e111135e6848b43c6ff-prototype,GPTV,GPTVerse,base,virtuals,,0.0000,11771.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,46,,44.00,1161941090.77,116.19,31554073.63,3.16,31554073.63,3.16,31554073.63,3.16,31554073.63,3.16,0.00,0.00,0xcbdd794f7b5088a61fa8df274c0cd8cdcd5b3759,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.123Z
0x84be60c6aa9f23608c9ec33845985827097a81ed-prototype,SENTRY,Sentry,base,virtuals,,0.0000,11770.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,26,,25.00,545980760.00,54.60,31527896.92,3.15,31527896.92,3.15,31527896.92,3.15,31527896.92,3.15,0.00,0.00,0x81ea04c179b82d31662994a68b2582ad9d860f88,8647433.50,0.90,,,False,False,0.00,1,0.86,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.125Z
0x08b3e069fe040592470eab9a758a4179267327cc-prototype,DCHAMP,Duchamp,base,virtuals,,0.0000,11770.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,21,,,507349672.53,50.73,31508694.85,3.15,31508694.85,3.15,31508694.85,3.15,31508694.85,3.15,0.00,0.00,0x8ef4f89a46a9863161060478ead720ecf5371f25,31508694.30,3.20,,,False,False,0.00,1,3.15,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.123Z
0xaafd0193e1474596948eea93c9d65b714b1852b6-prototype,VALHAL,Valhalla,base,virtuals,,0.0000,11768.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,129,,126.00,,,,,18739556.38,1.87,18796832.58,1.88,18796832.58,1.88,0.00,0.00,0xb149f353383ab92e74c4cba3feb848b04bfb3617,,,,,False,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:54:32.626Z
0xfd45d817575d7fa88e7abd7064b50b85aa1afc39-prototype,KELLY,Protocol_PlanetX,base,virtuals,,0.0000,15942.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,12,,11.00,443927227.94,44.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0x7d6f3e401c4ae4e91e1357cf877aabee5bc6e187,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:40.777Z
0x6edf00327b09f8bc27d3c0a46b12f1d77e0a2612-prototype,LOL,lol,base,virtuals,,0.0000,15946.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,7,,5.00,137421274.70,13.74,126643.96,0.01,126643.96,0.01,126643.96,0.01,126643.96,0.01,0.00,0.00,0x9eff73832a3e69c0425b7352d84e4818a7e0201f,115486.70,,,,False,False,0.00,1,0.01,,,,,,,,,,,,,,,,,2025-06-13T08:39:59.043Z
0xb2af3b902de31e9a4d2c3308979d16b25f6b341a-prototype,DS,Dark Shiba,base,virtuals,,0.0000,15771.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,6,,,,,,,0.15,0.00,0.15,0.00,0.15,0.00,0.00,0.00,0xda8d7c34bc2c13761e9d4c7942bc78b6dbe5b958,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:54:46.334Z
0x2b59f3301c58394fec1beda82a67e9a65b1cbb52-prototype,GROK,Grok AI,base,virtuals,,0.0000,15771.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,9,,7.00,213230742.28,21.32,,,,,,,,,0.00,0.00,0x4b5601916fa9a0064ef36fd7d75a261724558740,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:54:44.008Z
pcacgqbb6gubhlbpaodovoagmkwmu5jfwwbusiavirt-prototype,LUSHAI,LushAI,base,virtuals,,0.0000,11859.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.352Z
bhdyudqcfhbkedrtdc7mheh2aazyqreerrpevdsivirt-prototype,TRUMPAI,Trump AI,base,virtuals,,0.0000,11858.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.353Z
9oxdtwyuljyxaxzgnkpx3amtqsd7nvcr5ytvtmfbvirt-prototype,BRL,BURL,base,virtuals,,0.0000,11857.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.353Z
7l86j17ppot9pftcraax9ex8wegbz99yvn3kn3kdvirt-prototype,BYTCOYN,Bill Bytecoyne,base,virtuals,,0.0000,11855.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.354Z
ewtwzgkyzc2ihe29yfavgew37rmj295jtvscgsxvirt-prototype,AUX,AUX,base,virtuals,,0.0000,11851.60,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.355Z
6hd5snrwemybwcggfhp7eybqcwxwpvait22t4hdlvirt-prototype,INSAIDER,InsAider,base,virtuals,,0.0000,11851.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.355Z
ratz7qs7m3v5xs1jkpsih1jnxfegccfbt8cprvnvirt-prototype,HYPEAI,HYPE Ai,base,virtuals,,0.0000,11850.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.355Z
5h22pfd93yptkjyftvf8a9enuqdezmqbxuabekfcvirt-prototype,SYNAPGG,SynapGG,base,virtuals,,0.0000,11848.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.356Z
bpqysvmd4r1lxe9yacry39clmqar1b1xjjkbenfbvirt-prototype,MIRAI,Mirai,base,virtuals,,0.0000,11845.20,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.356Z
0x14426ccaa86b466894292d638c058ce0ca190202-prototype,AC,Aindre Cronje,base,virtuals,,0.0000,11844.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,216,,216.00,816275088.59,81.63,9046040.08,0.90,29289783.06,2.93,29324903.96,2.93,29324903.96,2.93,0.00,0.00,0x9875094945893d40979e2858b6caf788dcce3368,,,,,False,True,232.67,1,,,,,,,,,,,,,,,,,,2025-06-13T08:40:26.719Z
7mgastb4twjvkfphwwrloygbpb4yf7eoaqbxgb57virt-prototype,CHEEMSS,cheemss,base,virtuals,,0.0000,11840.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.357Z
ezqgspfe6zicsggrjxrqzjruls7pvqgf75dca3bavirt-prototype,REACHY,Reachy.ai,base,virtuals,,0.0000,11839.60,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.357Z
62gv5ajzkp8g9nsayhjons9xesccqj9vqfaxbeidvirt-prototype,FIREEE,FIRE,base,virtuals,,0.0000,11836.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.358Z
0xc9c0bf7568345882db86edfd86f3bf4f09d52125-prototype,FAM,Fat AIXBT Model,base,virtuals,,0.0000,11731.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,24,,22.00,,,,,29919250.16,2.99,29919250.16,2.99,29919250.16,2.99,0.00,0.00,0x08933451b330f20059be21c3c15507c20815a3f2,0.40,,,,True,True,100.00,1,0.00,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.122Z
0xd58c4e5debc2f86545f434316a82b3d91f755db9-prototype,NOBODY,Nobody,base,virtuals,,0.0000,11728.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,213,,212.00,684582642.13,68.46,0.76,0.00,29702580.42,2.97,29813746.78,2.98,29813746.78,2.98,0.00,0.00,0xa630260757ddd5dd488977632f19a466c220c2fb,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:54:27.120Z
hhmbbngrkglqluax15qjqjm8p5dkp742rgrrgxtzvirt-prototype,TST,tst,base,virtuals,,0.0000,11834.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.358Z
6ofqaybdqa7cud5diedoyuajifemxxslwumakvpvvirt-prototype,VEGAI,VEGAI,base,virtuals,,0.0000,11833.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.359Z
3gpc1uxcmcdcnmh1zfuqbxmhfmprucjzovkhjvuyvirt-prototype,NEZHA,Nezha,base,virtuals,,0.0000,11831.60,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.360Z
gpqo5evhp3cfx1symzpusnvaazsvyqof86gnuszrvirt-prototype,KEWL,coolpic,base,virtuals,,0.0000,11831.60,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.359Z
h4nadotmq6wr3sxmfrmsj7cjwg84gdcdsxtq1prcvirt-prototype,KEMONOKAI,KemonokakAI,base,virtuals,,0.0000,11828.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,5iNMKTkpsTHbw3jt8iBhjTMdYgAZ1WhwvoTJSvpxBUZh,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.360Z
eo62swvfpfgggqglkdtrqtek9th94gz5b9c6f9kbvirt-prototype,BWOB,BWOB,base,virtuals,,0.0000,11827.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.361Z
7xmtc2qbk5hasmsavx73tzrazb4swtkqbke3zwjxvirt-prototype,MMMMMMMM,MMM,base,virtuals,,0.0000,11823.90,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.362Z
8feup2c6ayrmuaxw2zd22xcvtifw6p1n6liyqdpkvirt-prototype,BOLDAI,BoldAI,base,virtuals,,0.0000,11820.80,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.363Z
7f8pev6wk9jxs6q3k8awcmtgmhwttdjpin7jpgz4virt-prototype,VIRTUALS,virtuals,base,virtuals,,0.0000,11820.50,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.364Z
7k8boornf9dy2tpmtyf9ezg9ftvhcswmtfaqa82gvirt-prototype,GUARD,Chain Guardians,base,virtuals,,0.0000,11820.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:40:30.365Z
0xc5024320e7e79eb8f80dd5d87d3329371e630a23-prototype,GNT,GameKnight,base,virtuals,,0.0000,11706.00,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,32,,28.00,,,,,28861890.49,2.89,28861890.49,2.89,28861890.49,2.89,0.00,0.00,0xfe83d11d34afe5d9b3ca967eceece6d03ce24c51,,,,,True,False,0.00,2,2.02,,,,,,,,,,,,,,,,,2025-06-13T08:54:28.868Z
0x894a3eeb7fd42649f892d8d407f9288c73cb28c9-prototype,TRAIL,TrailBlazer,base,virtuals,,0.0000,12117.70,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,11,,9.00,124026823.03,12.40,45502508.84,4.55,45502508.84,4.55,45502508.84,4.55,45502508.84,4.55,0.00,0.00,0xc7c4517fce8719c8a22123a8ca951ea2143933ca,45494927.50,4.50,,,True,False,0.00,1,4.55,,,,,,,,,,,,,,,,,2025-06-13T08:54:30.616Z
huwgciybqqvnhbvs1yefnbu5r1a27v8iyqhx6duxvirt-prototype,BUK,BUK PROTOCOL,base,virtuals,,0.0000,11820.40,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:55:32.339Z
jauuayshhxxveyc91nzdnsvunvn1rv9pzagday7vvirt-prototype,FOMOFM,Fomo FM Radio,base,virtuals,,0.0000,11820.10,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,,,,,,False,False,0.00,,,,,,,,,,,,,,,,,,,2025-06-13T08:55:32.340Z
0x920a3ccfa79b6e00b81b00fccb11e90443080a9d-prototype,FLF,Floof Queen,base,virtuals,,0.0000,18681.10,,0.00,,,0.00,0.00,-9.50,0.00,0.00,-3.10,-10.80,,,,,,,,,873,,871.00,483065966.74,48.31,2229653.64,0.22,133951945.45,13.40,190725732.10,19.07,204110833.60,20.41,0.00,0.00,0x7efcfcaaf39a5838f2881e3d6a876faf6dad8621,,,,,True,False,0.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:55:11.886Z
0xb0096d15fee1c5b838efb176712977c36dd49d87-prototype,DLG,Delegate AI,base,virtuals,,0.0000,11656.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,100,,98.00,650945435.88,65.09,55892.44,0.01,26777188.85,2.68,26796150.25,2.68,26796150.25,2.68,0.00,0.00,0xec9d23de9286ad8ed0c4366de09d907bbee0e004,,,,,True,True,100.00,1,,,,,,,,,,,,,,,,,,2025-06-13T08:54:25.380Z
0xc8ef2890f677b11bb4282c7d401a2ddf972341fe-prototype,AIRA,Aira,base,virtuals,,0.0000,11654.30,,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,174,,173.00,1186736984.33,118.67,8599506.37,0.86,26713690.35,2.67,26713691.95,2.67,26713691.95,2.67,0.00,0.00,0x9a875f6ce282e8009aa9432784f8124067032c99,2112661.30,0.20,,,False,False,23.45,1,0.21,,,,,,,,,,,,,,,,,2025-06-13T08:54:25.379Z
